"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"UKM00003772","HEATHROW, UK","2002-01-02",,,"32","40",
"UKM00003772","HEATHROW, UK","2002-01-03",,,"32",,
"UKM00003772","HEATHROW, UK","2002-01-04",,,"32",,"26"
"UKM00003772","HEATHROW, UK","2002-01-05","0.03",,"45",,"36"
"UKM00003772","HEATHROW, UK","2002-01-06","0.06",,"45","47",
"UKM00003772","HEATHROW, UK","2002-01-07","0.05",,"41",,
"UKM00003772","HEATHROW, UK","2002-01-08","0.03",,"39",,
"UKM00003772","HEATHROW, UK","2002-01-09",,,"38","42",
"UKM00003772","HEATHROW, UK","2002-01-10","0.10",,"42","46",
"UKM00003772","HEATHROW, UK","2002-01-11",,,"37",,
"UKM00003772","HEATHROW, UK","2002-01-12",,,"43",,"35"
"UKM00003772","HEATHROW, UK","2002-01-13",,,"49","52","45"
"UKM00003772","HEATHROW, UK","2002-01-14","0.06",,"50",,"48"
"UKM00003772","HEATHROW, UK","2002-01-15","0.19",,"45",,
"UKM00003772","HEATHROW, UK","2002-01-16",,,"41","49","31"
"UKM00003772","HEATHROW, UK","2002-01-17","0.12",,"47","50",
"UKM00003772","HEATHROW, UK","2002-01-18",,,"41",,"33"
"UKM00003772","HEATHROW, UK","2002-01-19",,,"46",,
"UKM00003772","HEATHROW, UK","2002-01-20","0.11",,"51",,"42"
"UKM00003772","HEATHROW, UK","2002-01-21","0.05",,"52",,
"UKM00003772","HEATHROW, UK","2002-01-22","0.07",,"48",,
"UKM00003772","HEATHROW, UK","2002-01-23","0.19",,"50","54",
"UKM00003772","HEATHROW, UK","2002-01-24","0.11",,"48",,
"UKM00003772","HEATHROW, UK","2002-01-25",,,"44",,"34"
"UKM00003772","HEATHROW, UK","2002-01-26","0.59",,"51","54",
"UKM00003772","HEATHROW, UK","2002-01-27","0.20",,"51",,"45"
"UKM00003772","HEATHROW, UK","2002-01-28","0.19",,"52",,
"UKM00003772","HEATHROW, UK","2002-01-29",,,"52","57","48"
"UKM00003772","HEATHROW, UK","2002-01-30","0.03",,"52","56",
"UKM00003772","HEATHROW, UK","2002-01-31","0.06",,"48","53","42"
"UKM00003772","HEATHROW, UK","2002-02-01","0.14",,"53",,"44"
"UKM00003772","HEATHROW, UK","2002-02-02","0.06",,"54","56",
"UKM00003772","HEATHROW, UK","2002-02-03","0.20",,"49",,
"UKM00003772","HEATHROW, UK","2002-02-04","0.71",,"47",,
"UKM00003772","HEATHROW, UK","2002-02-05","0.19",,"50","55",
"UKM00003772","HEATHROW, UK","2002-02-06","0.06",,"44","49",
"UKM00003772","HEATHROW, UK","2002-02-07",,,"44",,"33"
"UKM00003772","HEATHROW, UK","2002-02-08","0.06",,"53","56","50"
"UKM00003772","HEATHROW, UK","2002-02-09","0.03",,"51",,
"UKM00003772","HEATHROW, UK","2002-02-10","0.07",,"49","54","44"
"UKM00003772","HEATHROW, UK","2002-02-11","0.11",,"55",,"52"
"UKM00003772","HEATHROW, UK","2002-02-12","0.06",,"53","56",
"UKM00003772","HEATHROW, UK","2002-02-13",,,"46","51",
"UKM00003772","HEATHROW, UK","2002-02-14",,,"41",,
"UKM00003772","HEATHROW, UK","2002-02-15",,,"39","48",
"UKM00003772","HEATHROW, UK","2002-02-16",,,"41","50",
"UKM00003772","HEATHROW, UK","2002-02-17",,,"38","46",
"UKM00003772","HEATHROW, UK","2002-02-18","0.02",,"44","49",
"UKM00003772","HEATHROW, UK","2002-02-19",,,"48","53","42"
"UKM00003772","HEATHROW, UK","2002-02-20","0.39",,"48",,
"UKM00003772","HEATHROW, UK","2002-02-21","0.06",,"40",,
"UKM00003772","HEATHROW, UK","2002-02-22","0.04",,"50",,
"UKM00003772","HEATHROW, UK","2002-02-23","0.05",,"42","46",
"UKM00003772","HEATHROW, UK","2002-02-24",,,"42",,"33"
"UKM00003772","HEATHROW, UK","2002-02-25","0.12",,"51","55","48"
"UKM00003772","HEATHROW, UK","2002-02-26","0.24",,"49","54",
"UKM00003772","HEATHROW, UK","2002-02-27","0.11",,"42","49","36"
"UKM00003772","HEATHROW, UK","2002-02-28",,,"43",,
"UKM00003772","HEATHROW, UK","2002-03-01",,,"38","46","31"
"UKM00003772","HEATHROW, UK","2002-03-02",,,"40",,
"UKM00003772","HEATHROW, UK","2002-03-03",,,"45","51","38"
"UKM00003772","HEATHROW, UK","2002-03-04",,,"46","48",
"UKM00003772","HEATHROW, UK","2002-03-05",,,"46",,"39"
"UKM00003772","HEATHROW, UK","2002-03-06","0.06",,"49","54",
"UKM00003772","HEATHROW, UK","2002-03-07",,,"53","58",
"UKM00003772","HEATHROW, UK","2002-03-08",,,"51","58","41"
"UKM00003772","HEATHROW, UK","2002-03-09","0.03",,"45","54",
"UKM00003772","HEATHROW, UK","2002-03-10",,,"46","53","36"
"UKM00003772","HEATHROW, UK","2002-03-11","0.01",,"50","56","46"
"UKM00003772","HEATHROW, UK","2002-03-12","0.01",,"49","54","41"
"UKM00003772","HEATHROW, UK","2002-03-13",,,"43",,"41"
"UKM00003772","HEATHROW, UK","2002-03-14",,,"41","44",
"UKM00003772","HEATHROW, UK","2002-03-15","0.28",,"44","47","39"
"UKM00003772","HEATHROW, UK","2002-03-16","0.08",,"50","59","43"
"UKM00003772","HEATHROW, UK","2002-03-17","0.32",,"51","57","47"
"UKM00003772","HEATHROW, UK","2002-03-18","0.34",,"49","53","46"
"UKM00003772","HEATHROW, UK","2002-03-19",,,"50","54","44"
"UKM00003772","HEATHROW, UK","2002-03-20","0.16",,"53","56",
"UKM00003772","HEATHROW, UK","2002-03-21",,,"54","61",
"UKM00003772","HEATHROW, UK","2002-03-22",,,"53","59","46"
"UKM00003772","HEATHROW, UK","2002-03-23",,,"48","55",
"UKM00003772","HEATHROW, UK","2002-03-24",,,"46",,"38"
"UKM00003772","HEATHROW, UK","2002-03-25",,,"49","58","38"
"UKM00003772","HEATHROW, UK","2002-03-26",,,"48","54",
"UKM00003772","HEATHROW, UK","2002-03-27",,,"45","54","36"
"UKM00003772","HEATHROW, UK","2002-03-28",,,"47",,
"UKM00003772","HEATHROW, UK","2002-03-29",,,"50","62","37"
"UKM00003772","HEATHROW, UK","2002-03-30",,,"51","63","40"
"UKM00003772","HEATHROW, UK","2002-03-31",,,"50","54","44"
"UKM00003772","HEATHROW, UK","2002-04-01",,,"53","59",
"UKM00003772","HEATHROW, UK","2002-04-02",,,"56",,"45"
"UKM00003772","HEATHROW, UK","2002-04-03",,,"59","69",
"UKM00003772","HEATHROW, UK","2002-04-04",,,"54","67",
"UKM00003772","HEATHROW, UK","2002-04-05",,,"52","63","43"
"UKM00003772","HEATHROW, UK","2002-04-06",,,"48",,
"UKM00003772","HEATHROW, UK","2002-04-07",,,"47","55","40"
"UKM00003772","HEATHROW, UK","2002-04-08",,,"48","57","40"
"UKM00003772","HEATHROW, UK","2002-04-09",,,"45","51",
"UKM00003772","HEATHROW, UK","2002-04-10",,,"47",,"41"
"UKM00003772","HEATHROW, UK","2002-04-11",,,"47",,
"UKM00003772","HEATHROW, UK","2002-04-12",,,"47","56","38"
"UKM00003772","HEATHROW, UK","2002-04-13","0.06",,"45","52","38"
"UKM00003772","HEATHROW, UK","2002-04-14",,,"45","54","34"
"UKM00003772","HEATHROW, UK","2002-04-15",,,"49",,
"UKM00003772","HEATHROW, UK","2002-04-16",,,"49","61","37"
"UKM00003772","HEATHROW, UK","2002-04-17",,,"50","61","40"
"UKM00003772","HEATHROW, UK","2002-04-18","0.06",,"48","57","41"
"UKM00003772","HEATHROW, UK","2002-04-19",,,"50","58","42"
"UKM00003772","HEATHROW, UK","2002-04-20",,,"52","64","39"
"UKM00003772","HEATHROW, UK","2002-04-21",,,"57","68","44"
"UKM00003772","HEATHROW, UK","2002-04-22",,,"58",,
"UKM00003772","HEATHROW, UK","2002-04-23",,,"60","73","48"
"UKM00003772","HEATHROW, UK","2002-04-24",,,"58","72","49"
"UKM00003772","HEATHROW, UK","2002-04-25",,,"56","64","49"
"UKM00003772","HEATHROW, UK","2002-04-26","0.33",,"51","59",
"UKM00003772","HEATHROW, UK","2002-04-27","0.06",,"49",,"42"
"UKM00003772","HEATHROW, UK","2002-04-28","0.39","3.1","51","60",
"UKM00003772","HEATHROW, UK","2002-04-29","0.04",,"50","60","42"
"UKM00003772","HEATHROW, UK","2002-04-30","0.67",,"49","54",
"UKM00003772","HEATHROW, UK","2002-05-01",,,"51","60","44"
"UKM00003772","HEATHROW, UK","2002-05-02",,,"50","60","40"
"UKM00003772","HEATHROW, UK","2002-05-03",,,"50","62","42"
"UKM00003772","HEATHROW, UK","2002-05-04",,,"49","57","41"
"UKM00003772","HEATHROW, UK","2002-05-05",,,"47","54",
"UKM00003772","HEATHROW, UK","2002-05-06","0.05",,"52","61","44"
"UKM00003772","HEATHROW, UK","2002-05-07","0.22",,"53","62",
"UKM00003772","HEATHROW, UK","2002-05-08",,"3.1","51",,
"UKM00003772","HEATHROW, UK","2002-05-09",,,"52","56",
"UKM00003772","HEATHROW, UK","2002-05-10",,,"56","62",
"UKM00003772","HEATHROW, UK","2002-05-11",,,"57","63","53"
"UKM00003772","HEATHROW, UK","2002-05-12",,,"55",,
"UKM00003772","HEATHROW, UK","2002-05-13","0.30",,"54",,"51"
"UKM00003772","HEATHROW, UK","2002-05-14","0.14",,"56",,"51"
"UKM00003772","HEATHROW, UK","2002-05-15",,,"58","67",
"UKM00003772","HEATHROW, UK","2002-05-16",,,"64","77","47"
"UKM00003772","HEATHROW, UK","2002-05-17",,,"64","74",
"UKM00003772","HEATHROW, UK","2002-05-18","0.19",,"58","66",
"UKM00003772","HEATHROW, UK","2002-05-19",,,"60",,"53"
"UKM00003772","HEATHROW, UK","2002-05-20",,,"60","66","55"
"UKM00003772","HEATHROW, UK","2002-05-21","0.49",,"59","65","55"
"UKM00003772","HEATHROW, UK","2002-05-22","0.24",,"58","65",
"UKM00003772","HEATHROW, UK","2002-05-23","0.06",,"58","65",
"UKM00003772","HEATHROW, UK","2002-05-24","0.28",,"56","64","51"
"UKM00003772","HEATHROW, UK","2002-05-25","0.03",,"55","62","50"
"UKM00003772","HEATHROW, UK","2002-05-26","0.36",,"51","56",
"UKM00003772","HEATHROW, UK","2002-05-27","0.18",,"53","64","42"
"UKM00003772","HEATHROW, UK","2002-05-28","0.05",,"54","61","49"
"UKM00003772","HEATHROW, UK","2002-05-29","0.05",,"56","64","50"
"UKM00003772","HEATHROW, UK","2002-05-30",,,"55","63","50"
"UKM00003772","HEATHROW, UK","2002-05-31",,,"58","68","47"
"UKM00003772","HEATHROW, UK","2002-06-01",,,"61","73","50"
"UKM00003772","HEATHROW, UK","2002-06-02",,,"67","80","53"
"UKM00003772","HEATHROW, UK","2002-06-03","0.05",,"60",,
"UKM00003772","HEATHROW, UK","2002-06-04","0.03",,"55","62","49"
"UKM00003772","HEATHROW, UK","2002-06-05","0.82",,"55","56",
"UKM00003772","HEATHROW, UK","2002-06-06","0.38",,"60","63","54"
"UKM00003772","HEATHROW, UK","2002-06-07","0.06",,"57","60",
"UKM00003772","HEATHROW, UK","2002-06-08",,,"58",,"50"
"UKM00003772","HEATHROW, UK","2002-06-09",,,"56","60",
"UKM00003772","HEATHROW, UK","2002-06-10","0.23",,"56","63","51"
"UKM00003772","HEATHROW, UK","2002-06-11","0.02",,"56","65",
"UKM00003772","HEATHROW, UK","2002-06-12","0.00",,"58","64","52"
"UKM00003772","HEATHROW, UK","2002-06-13","0.11",,"59","67","51"
"UKM00003772","HEATHROW, UK","2002-06-14",,,"65",,"58"
"UKM00003772","HEATHROW, UK","2002-06-15",,,"62",,
"UKM00003772","HEATHROW, UK","2002-06-16","0.05",,"63","69","58"
"UKM00003772","HEATHROW, UK","2002-06-17",,,"69","80","58"
"UKM00003772","HEATHROW, UK","2002-06-18",,,"64",,
"UKM00003772","HEATHROW, UK","2002-06-19",,,"60",,"52"
"UKM00003772","HEATHROW, UK","2002-06-20",,,"62","72","57"
"UKM00003772","HEATHROW, UK","2002-06-21","0.05",,"60","71","54"
"UKM00003772","HEATHROW, UK","2002-06-22","0.15",,"62","67","55"
"UKM00003772","HEATHROW, UK","2002-06-23",,,"61","69","52"
"UKM00003772","HEATHROW, UK","2002-06-24",,,"62","72",
"UKM00003772","HEATHROW, UK","2002-06-25",,,"61","68","49"
"UKM00003772","HEATHROW, UK","2002-06-26",,,"63","75","51"
"UKM00003772","HEATHROW, UK","2002-06-27",,,"59",,
"UKM00003772","HEATHROW, UK","2002-06-28",,,"58","65",
"UKM00003772","HEATHROW, UK","2002-06-29",,,"58","67","47"
"UKM00003772","HEATHROW, UK","2002-06-30",,,"59","69","51"
"UKM00003772","HEATHROW, UK","2002-07-01","0.12",,"58","65","53"
"UKM00003772","HEATHROW, UK","2002-07-02","0.06",,"57","66","51"
"UKM00003772","HEATHROW, UK","2002-07-03","0.55",,"57",,"52"
"UKM00003772","HEATHROW, UK","2002-07-04",,,"59",,"50"
"UKM00003772","HEATHROW, UK","2002-07-05","0.24",,"60",,
"UKM00003772","HEATHROW, UK","2002-07-06","0.23",,"61",,"55"
"UKM00003772","HEATHROW, UK","2002-07-07","0.05",,"61","69","57"
"UKM00003772","HEATHROW, UK","2002-07-08","0.02",,"62","66",
"UKM00003772","HEATHROW, UK","2002-07-09","0.05",,"62","71",
"UKM00003772","HEATHROW, UK","2002-07-10","0.00",,"58","66","51"
"UKM00003772","HEATHROW, UK","2002-07-11","0.06",,"59","68","51"
"UKM00003772","HEATHROW, UK","2002-07-12","0.00",,"58","63","51"
"UKM00003772","HEATHROW, UK","2002-07-13",,,"63","73","52"
"UKM00003772","HEATHROW, UK","2002-07-14",,,"66","77",
"UKM00003772","HEATHROW, UK","2002-07-15",,,"69",,
"UKM00003772","HEATHROW, UK","2002-07-16",,,"69","78","61"
"UKM00003772","HEATHROW, UK","2002-07-17",,,"64","71",
"UKM00003772","HEATHROW, UK","2002-07-18",,,"65","74","59"
"UKM00003772","HEATHROW, UK","2002-07-19",,,"65","76",
"UKM00003772","HEATHROW, UK","2002-07-20",,,"64","74",
"UKM00003772","HEATHROW, UK","2002-07-21",,,"60","68","53"
"UKM00003772","HEATHROW, UK","2002-07-22",,,"62","72","51"
"UKM00003772","HEATHROW, UK","2002-07-23",,,"64","69",
"UKM00003772","HEATHROW, UK","2002-07-24",,,"64","69","59"
"UKM00003772","HEATHROW, UK","2002-07-25",,,"64",,
"UKM00003772","HEATHROW, UK","2002-07-26",,,"70","82",
"UKM00003772","HEATHROW, UK","2002-07-27",,,"69",,"60"
"UKM00003772","HEATHROW, UK","2002-07-28",,,"74","85","63"
"UKM00003772","HEATHROW, UK","2002-07-29","0.17",,"76","90","64"
"UKM00003772","HEATHROW, UK","2002-07-30","0.00",,"71","78","66"
"UKM00003772","HEATHROW, UK","2002-07-31","0.59",,"65","71",
"UKM00003772","HEATHROW, UK","2002-08-01",,,"62","70","55"
"UKM00003772","HEATHROW, UK","2002-08-02",,,"64","74",
"UKM00003772","HEATHROW, UK","2002-08-03","0.23",,"62","67",
"UKM00003772","HEATHROW, UK","2002-08-04","0.67",,"61",,"55"
"UKM00003772","HEATHROW, UK","2002-08-05","0.04",,"62","70",
"UKM00003772","HEATHROW, UK","2002-08-06","0.05",,"67","75",
"UKM00003772","HEATHROW, UK","2002-08-07",,,"68","80",
"UKM00003772","HEATHROW, UK","2002-08-08","0.15",,"62","69",
"UKM00003772","HEATHROW, UK","2002-08-09","0.36",,"61","67","57"
"UKM00003772","HEATHROW, UK","2002-08-10",,,"62","72",
"UKM00003772","HEATHROW, UK","2002-08-11",,,"62",,"57"
"UKM00003772","HEATHROW, UK","2002-08-12",,,"65","73","59"
"UKM00003772","HEATHROW, UK","2002-08-13",,,"67","78","56"
"UKM00003772","HEATHROW, UK","2002-08-14",,,"69","78",
"UKM00003772","HEATHROW, UK","2002-08-15",,,"72","83","62"
"UKM00003772","HEATHROW, UK","2002-08-16",,,"70","81",
"UKM00003772","HEATHROW, UK","2002-08-17",,,"72","86","60"
"UKM00003772","HEATHROW, UK","2002-08-18",,,"70",,
"UKM00003772","HEATHROW, UK","2002-08-19","0.06",,"70","78","64"
"UKM00003772","HEATHROW, UK","2002-08-20",,,"66","74","62"
"UKM00003772","HEATHROW, UK","2002-08-21",,,"65","74",
"UKM00003772","HEATHROW, UK","2002-08-22",,,"65","74",
"UKM00003772","HEATHROW, UK","2002-08-23","0.06",,"65","74","58"
"UKM00003772","HEATHROW, UK","2002-08-24",,,"66","74",
"UKM00003772","HEATHROW, UK","2002-08-25","0.06",,"64","71",
"UKM00003772","HEATHROW, UK","2002-08-26",,,"59",,"55"
"UKM00003772","HEATHROW, UK","2002-08-27",,,"64","72",
"UKM00003772","HEATHROW, UK","2002-08-28",,,"65","75","58"
"UKM00003772","HEATHROW, UK","2002-08-29",,,"65","76","57"
"UKM00003772","HEATHROW, UK","2002-08-30",,,"67","73",
"UKM00003772","HEATHROW, UK","2002-08-31",,,"62",,
"UKM00003772","HEATHROW, UK","2002-09-01","0.00",,"59","70",
"UKM00003772","HEATHROW, UK","2002-09-02","0.00",,"62","73",
"UKM00003772","HEATHROW, UK","2002-09-03","0.00",,"65","75",
"UKM00003772","HEATHROW, UK","2002-09-04","0.00",,"62","74",
"UKM00003772","HEATHROW, UK","2002-09-05",,,"63",,"55"
"UKM00003772","HEATHROW, UK","2002-09-06","0.07",,"65","73","60"
"UKM00003772","HEATHROW, UK","2002-09-07","0.03",,"61","70",
"UKM00003772","HEATHROW, UK","2002-09-08",,,"59","69",
"UKM00003772","HEATHROW, UK","2002-09-09",,,"57",,"53"
"UKM00003772","HEATHROW, UK","2002-09-10",,,"60","70","50"
"UKM00003772","HEATHROW, UK","2002-09-11","0.00",,"62","72","50"
"UKM00003772","HEATHROW, UK","2002-09-12","0.00",,"66","74",
"UKM00003772","HEATHROW, UK","2002-09-13","0.00",,"66","76",
"UKM00003772","HEATHROW, UK","2002-09-14","0.00",,"61","67","59"
"UKM00003772","HEATHROW, UK","2002-09-15","0.00",,"60","65",
"UKM00003772","HEATHROW, UK","2002-09-16","0.00",,"58","67",
"UKM00003772","HEATHROW, UK","2002-09-17",,,"60","67","53"
"UKM00003772","HEATHROW, UK","2002-09-18","0.00",,"60",,"53"
"UKM00003772","HEATHROW, UK","2002-09-19","0.00",,"61","67","55"
"UKM00003772","HEATHROW, UK","2002-09-20","0.00",,"61",,
"UKM00003772","HEATHROW, UK","2002-09-21","0.00",,"60","66",
"UKM00003772","HEATHROW, UK","2002-09-22",,,"57","64",
"UKM00003772","HEATHROW, UK","2002-09-23","0.00",,"57","67","51"
"UKM00003772","HEATHROW, UK","2002-09-24","0.00",,"55","65","48"
"UKM00003772","HEATHROW, UK","2002-09-25","0.00",,"56","66","45"
"UKM00003772","HEATHROW, UK","2002-09-26","0.02",,"57","65",
"UKM00003772","HEATHROW, UK","2002-09-27","0.00",,"56","63","46"
"UKM00003772","HEATHROW, UK","2002-09-28",,,"57","67","47"
"UKM00003772","HEATHROW, UK","2002-09-29","0.00",,"59","69","49"
"UKM00003772","HEATHROW, UK","2002-09-30","0.00",,"60","71","50"
"UKM00003772","HEATHROW, UK","2002-10-01","0.00",,"60",,"51"
"UKM00003772","HEATHROW, UK","2002-10-02","0.00",,"62",,"57"
"UKM00003772","HEATHROW, UK","2002-10-03",,,"60","69",
"UKM00003772","HEATHROW, UK","2002-10-04","0.00",,"55","66","44"
"UKM00003772","HEATHROW, UK","2002-10-05","0.00",,"57",,"46"
"UKM00003772","HEATHROW, UK","2002-10-06",,,"59",,
"UKM00003772","HEATHROW, UK","2002-10-07",,,"56","63","53"
"UKM00003772","HEATHROW, UK","2002-10-08","0.00",,"55","62",
"UKM00003772","HEATHROW, UK","2002-10-09","0.00",,"53","60","48"
"UKM00003772","HEATHROW, UK","2002-10-10","0.00",,"56",,"51"
"UKM00003772","HEATHROW, UK","2002-10-11","0.00",,"53",,
"UKM00003772","HEATHROW, UK","2002-10-12","0.12",,"52","61",
"UKM00003772","HEATHROW, UK","2002-10-13",,,"47",,
"UKM00003772","HEATHROW, UK","2002-10-14","0.16",,"51","54",
"UKM00003772","HEATHROW, UK","2002-10-15","0.51",,"52","58","48"
"UKM00003772","HEATHROW, UK","2002-10-16",,,"50",,
"UKM00003772","HEATHROW, UK","2002-10-17","0.00",,"45","53",
"UKM00003772","HEATHROW, UK","2002-10-18",,,"43",,"37"
"UKM00003772","HEATHROW, UK","2002-10-19",,,"44",,"34"
"UKM00003772","HEATHROW, UK","2002-10-20",,,"45","49",
"UKM00003772","HEATHROW, UK","2002-10-21","0.16",,"56","64","46"
"UKM00003772","HEATHROW, UK","2002-10-22","0.26",,"58","62",
"UKM00003772","HEATHROW, UK","2002-10-23",,,"48","54",
"UKM00003772","HEATHROW, UK","2002-10-24",,,"47","56","36"
"UKM00003772","HEATHROW, UK","2002-10-25","0.24",,"55","61","49"
"UKM00003772","HEATHROW, UK","2002-10-26",,,"54","58",
"UKM00003772","HEATHROW, UK","2002-10-27","0.08",,"55",,
"UKM00003772","HEATHROW, UK","2002-10-28","0.00",,"49","57",
"UKM00003772","HEATHROW, UK","2002-10-29",,,"53","58",
"UKM00003772","HEATHROW, UK","2002-10-30","0.20",,"51",,"50"
"UKM00003772","HEATHROW, UK","2002-10-31","0.04",,"54",,"51"
"UKM00003772","HEATHROW, UK","2002-11-01","0.20",,"56","59","54"
"UKM00003772","HEATHROW, UK","2002-11-02","0.35",,"56",,
"UKM00003772","HEATHROW, UK","2002-11-03","0.32",,"53",,
"UKM00003772","HEATHROW, UK","2002-11-04",,,"50","58","44"
"UKM00003772","HEATHROW, UK","2002-11-05",,,"54","58","46"
"UKM00003772","HEATHROW, UK","2002-11-06","0.71",,"53",,
"UKM00003772","HEATHROW, UK","2002-11-07","0.00",,"45",,"40"
"UKM00003772","HEATHROW, UK","2002-11-08","0.31",,"50",,"41"
"UKM00003772","HEATHROW, UK","2002-11-09",,,"49",,
"UKM00003772","HEATHROW, UK","2002-11-10","0.40",,"52","60","46"
"UKM00003772","HEATHROW, UK","2002-11-11",,,"50","57","45"
"UKM00003772","HEATHROW, UK","2002-11-12","0.67",,"51","55",
"UKM00003772","HEATHROW, UK","2002-11-13","0.19",,"50","54","46"
"UKM00003772","HEATHROW, UK","2002-11-14","0.39",,"51","56",
"UKM00003772","HEATHROW, UK","2002-11-15","0.36",,"50","56","44"
"UKM00003772","HEATHROW, UK","2002-11-16",,,"47","51","44"
"UKM00003772","HEATHROW, UK","2002-11-17","0.14",,"47","48",
"UKM00003772","HEATHROW, UK","2002-11-18",,,"41",,
"UKM00003772","HEATHROW, UK","2002-11-19","0.00",,"45","51","42"
"UKM00003772","HEATHROW, UK","2002-11-20","0.02",,"48","52",
"UKM00003772","HEATHROW, UK","2002-11-21","0.24",,"50","54",
"UKM00003772","HEATHROW, UK","2002-11-22","0.63",,"49","52",
"UKM00003772","HEATHROW, UK","2002-11-23","0.36",,"49","54","42"
"UKM00003772","HEATHROW, UK","2002-11-24","0.28",,"46","51","40"
"UKM00003772","HEATHROW, UK","2002-11-25","0.00",,"44",,"41"
"UKM00003772","HEATHROW, UK","2002-11-26",,,"46",,
"UKM00003772","HEATHROW, UK","2002-11-27",,,"49",,"45"
"UKM00003772","HEATHROW, UK","2002-11-28","0.07",,"51","56",
"UKM00003772","HEATHROW, UK","2002-11-29",,,"47","49","44"
"UKM00003772","HEATHROW, UK","2002-11-30",,,"49",,
"UKM00003772","HEATHROW, UK","2002-12-01","0.24",,"51","54",
"UKM00003772","HEATHROW, UK","2002-12-02","0.00",,"49",,
"UKM00003772","HEATHROW, UK","2002-12-03","0.03",,"47","51",
"UKM00003772","HEATHROW, UK","2002-12-04","0.16",,"46","50",
"UKM00003772","HEATHROW, UK","2002-12-05","0.00",,"44",,
"UKM00003772","HEATHROW, UK","2002-12-06","0.00",,"45",,"42"
"UKM00003772","HEATHROW, UK","2002-12-07","0.02",,"41",,
"UKM00003772","HEATHROW, UK","2002-12-08","0.02",,"39",,
"UKM00003772","HEATHROW, UK","2002-12-09",,,"38","42",
"UKM00003772","HEATHROW, UK","2002-12-10",,,"36",,
"UKM00003772","HEATHROW, UK","2002-12-11","0.00",,"38",,
"UKM00003772","HEATHROW, UK","2002-12-12","0.04",,"39",,
"UKM00003772","HEATHROW, UK","2002-12-13",,,"43",,"40"
"UKM00003772","HEATHROW, UK","2002-12-14",,,"44","46",
"UKM00003772","HEATHROW, UK","2002-12-15","0.59",,"44",,"43"
"UKM00003772","HEATHROW, UK","2002-12-16","0.05",,"43","45",
"UKM00003772","HEATHROW, UK","2002-12-17","0.00",,"40",,
"UKM00003772","HEATHROW, UK","2002-12-18","0.00",,"38","45",
"UKM00003772","HEATHROW, UK","2002-12-19","0.00",,"38","44",
"UKM00003772","HEATHROW, UK","2002-12-20",,,"40",,
"UKM00003772","HEATHROW, UK","2002-12-21","0.06",,"45",,"42"
"UKM00003772","HEATHROW, UK","2002-12-22","0.67",,"52",,"45"
"UKM00003772","HEATHROW, UK","2002-12-23","0.00",,"52","54","48"
"UKM00003772","HEATHROW, UK","2002-12-24","0.10",,"54",,"52"
"UKM00003772","HEATHROW, UK","2002-12-25",,,"50","54",
"UKM00003772","HEATHROW, UK","2002-12-26","0.36",,"52",,"48"
"UKM00003772","HEATHROW, UK","2002-12-27","0.28",,"53",,
"UKM00003772","HEATHROW, UK","2002-12-28",,,"47","52","42"
"UKM00003772","HEATHROW, UK","2002-12-29","0.63",,"50","56","42"
"UKM00003772","HEATHROW, UK","2002-12-30","0.79",,"50",,
"UKM00003772","HEATHROW, UK","2002-12-31","0.20",,"41",,
"UKM00003772","HEATHROW, UK","2003-01-01","0.75",,"49",,"39"
"UKM00003772","HEATHROW, UK","2003-01-02","0.36",,"49","53",
"UKM00003772","HEATHROW, UK","2003-01-03","0.00",,"42",,
"UKM00003772","HEATHROW, UK","2003-01-04","0.00",,"36","39",
"UKM00003772","HEATHROW, UK","2003-01-05","0.00",,"33",,
